"APP","MONTH_DT","ACTUAL_UP","EXPECTED_UP"
"App A58","10/31/2011",0.9998,0.98
"App A58","10/31/2011",0.9998,0.991
"App A59","10/31/2011",1,0.98
"App A60","10/31/2011",1,0.98
"App A60","10/31/2011",1,0.991
"App A61","10/31/2011",0.9892,0.98
"App A62","10/31/2011",0.9987,0.98
"App A62","10/31/2011",0.9987,0.991
"App A63","10/31/2011",0.9859,0.98
"App A64","10/31/2011",0.999,0.98
"App A64","10/31/2011",0.999,0.991
"App A65","10/31/2011",1,0.98
"App A66","10/31/2011",1,0.98
"App A66","10/31/2011",1,0.991
"App A67","10/31/2011",0.9892,0.98
"App A68","10/31/2011",0.9987,0.98
"App A68","10/31/2011",0.9987,0.991
"App A69","10/31/2011",0.9859,0.98
"App A70","10/31/2011",0.999,0.98
"App A70","10/31/2011",0.999,0.991
"App A71","10/31/2011",1,0.98
"App A72","10/31/2011",1,0.98
"App A72","10/31/2011",1,0.991
"App A73","10/31/2011",0.9892,0.98
"App A74","10/31/2011",0.9999,0.98
"App A74","10/31/2011",0.9999,0.991
"App A75","10/31/2011",0.9859,0.98
"App A76","10/31/2011",0.999,0.98
"App A76","10/31/2011",0.999,0.991
"App A77","10/31/2011",0.9859,0.98
"App A78","10/31/2011",0.9988,0.98
"App A78","10/31/2011",0.9988,0.991
"App A81","10/31/2011",0,0.98
"App A88","10/31/2011",1,0.99
"App A90","10/31/2011",1,0.98
"App A91","10/31/2011",1,0.95
"App A91","10/31/2011",1,0.97
"App A93","10/31/2011",0,0.98
"App A97","10/31/2011",1,0.95
"App A97","10/31/2011",1,0.97
"App A99","10/31/2011",1,0.995
"App A101","10/31/2011",1,0.995
"App A102","10/31/2011",1,0.995
"App A105","10/31/2011",1,0.98
"App A105","10/31/2011",1,0.991
"App A1","09/30/2011",0,
"App A2","09/30/2011",1,0.95
"App A2","09/30/2011",1,0.98
"App A4","09/30/2011",1,0.95
"App A4","09/30/2011",1,0.98
"App A6","09/30/2011",1,0.95
"App A6","09/30/2011",1,0.97
"App A7","09/30/2011",1,0.96
"App A7","09/30/2011",1,0.98
"App A8","09/30/2011",0.9999,0.98
"App A8","09/30/2011",0.9999,0.991
"App A11","09/30/2011",1,0.98
"App A14","09/30/2011",1,0.98
"App A15","09/30/2011",1,0.98
"App A17","09/30/2011",1,0.95
"App A17","09/30/2011",1,0.97
"App A19","09/30/2011",0,0.95
"App A19","09/30/2011",0,0.97
"App A20","09/30/2011",1,0.95
"App A20","09/30/2011",1,0.97
"App A21","09/30/2011",1,0.95
"App A21","09/30/2011",1,0.98
"App A24","09/30/2011",1,0.95
"App A24","09/30/2011",1,0.97
"App A27","09/30/2011",1,0.991
"App A28","09/30/2011",1,0.95
"App A28","09/30/2011",1,0.97
"App A29","09/30/2011",1,0.95
"App A29","09/30/2011",1,0.97
"App A31","09/30/2011",1,0.95
"App A31","09/30/2011",1,0.98
"App A32","09/30/2011",1,0.93
"App A32","09/30/2011",1,0.98
"App A33","09/30/2011",1,0.95
"App A33","09/30/2011",1,0.97
"App A35","09/30/2011",1,0.98
"App A36","09/30/2011",0.9936,0.98
"App A36","09/30/2011",0.9936,0.991
"App A37","09/30/2011",0.9987,0.98
"App A38","09/30/2011",1,0.98
"App A38","09/30/2011",1,0.991
"App A39","09/30/2011",1,0.98
"App A40","09/30/2011",0.9886,0.98
"App A40","09/30/2011",0.9886,0.991
"App A41","09/30/2011",0.9972,0.98
"App A42","09/30/2011",0.9987,0.98
"App A42","09/30/2011",0.9987,0.991
"App A45","09/30/2011",0.9987,0.98
"App A46","09/30/2011",0.9983,0.98
"App A46","09/30/2011",0.9983,0.991
"App A47","09/30/2011",1,0.98
"App A48","09/30/2011",0.9886,0.98
"App A48","09/30/2011",0.9886,0.991
"App A49","09/30/2011",0.9987,0.98
"App A50","09/30/2011",1,0.98
"App A50","09/30/2011",1,0.991
"App A51","09/30/2011",0.9972,0.98
"App A52","09/30/2011",0.9987,0.98
"App A52","09/30/2011",0.9987,0.991
"App A53","09/30/2011",1,0.98
"App A54","09/30/2011",0.9936,0.98
"App A54","09/30/2011",0.9936,0.991
"App A55","09/30/2011",0.9987,0.98
"App A56","09/30/2011",0.9938,0.98
"App A56","09/30/2011",0.9938,0.991
"App A57","09/30/2011",0.9972,0.98
"App A58","09/30/2011",0.9987,0.98
"App A58","09/30/2011",0.9987,0.991
"App A59","09/30/2011",1,0.98
"App A60","09/30/2011",0.9827,0.98
"App A60","09/30/2011",0.9827,0.991
"App A61","09/30/2011",0.9987,0.98
"App A62","09/30/2011",0.9937,0.98
"App A62","09/30/2011",0.9937,0.991
"App A63","09/30/2011",0.9972,0.98
"App A64","09/30/2011",0.9985,0.98
"App A64","09/30/2011",0.9985,0.991
"App A65","09/30/2011",1,0.98
"App A66","09/30/2011",0.9829,0.98
"App A66","09/30/2011",0.9829,0.991
"App A67","09/30/2011",0.9987,0.98
"App A68","09/30/2011",0.9938,0.98
"App A68","09/30/2011",0.9938,0.991
"App A69","09/30/2011",0.9972,0.98
"App A70","09/30/2011",0.9987,0.98
"App A70","09/30/2011",0.9987,0.991
"App A71","09/30/2011",1,0.98
"App A72","09/30/2011",0.9936,0.98
"App A72","09/30/2011",0.9936,0.991
"App A73","09/30/2011",0.9987,0.98
"App A74","09/30/2011",0.9987,0.98
"App A74","09/30/2011",0.9987,0.991
"App A75","09/30/2011",0.9972,0.98
"App A76","09/30/2011",0.9987,0.98
"App A76","09/30/2011",0.9987,0.991
"App A77","09/30/2011",0.9972,0.98
"App A78","09/30/2011",0.9987,0.98
"App A78","09/30/2011",0.9987,0.991
"App A81","09/30/2011",0,0.98
"App A88","09/30/2011",1,0.99
"App A90","09/30/2011",1,0.98
"App A91","09/30/2011",1,0.95
"App A91","09/30/2011",1,0.97
"App A93","09/30/2011",0,0.98
"App A97","09/30/2011",1,0.95
"App A97","09/30/2011",1,0.97
"App A99","09/30/2011",0.9789,0.995
"App A101","09/30/2011",1,0.995
"App A102","09/30/2011",1,0.995
"App A105","09/30/2011",1,0.98
"App A105","09/30/2011",1,0.991
"App A1","08/31/2011",1,
"App A2","08/31/2011",1,0.95
"App A2","08/31/2011",1,0.98
"App A4","08/31/2011",1,0.95
"App A4","08/31/2011",1,0.98
"App A6","08/31/2011",1,0.95
"App A6","08/31/2011",1,0.97
"App A7","08/31/2011",1,0.96
"App A7","08/31/2011",1,0.98
"App A8","08/31/2011",0.999,0.98
"App A8","08/31/2011",0.999,0.991
"App A11","08/31/2011",1,0.98
"App A14","08/31/2011",1,0.98
"App A15","08/31/2011",1,0.98
"App A17","08/31/2011",1,0.95
"App A17","08/31/2011",1,0.97
"App A19","08/31/2011",1,0.95
"App A19","08/31/2011",1,0.97
"App A20","08/31/2011",1,0.95
"App A20","08/31/2011",1,0.97
"App A21","08/31/2011",1,0.95
"App A21","08/31/2011",1,0.98
"App A24","08/31/2011",1,0.95
"App A24","08/31/2011",1,0.97
"App A27","08/31/2011",0.996,0.991
"App A28","08/31/2011",1,0.95
"App A28","08/31/2011",1,0.97
"App A29","08/31/2011",1,0.95
"App A29","08/31/2011",1,0.97
"App A31","08/31/2011",1,0.95
"App A31","08/31/2011",1,0.98
"App A32","08/31/2011",1,0.93
"App A32","08/31/2011",1,0.98
"App A33","08/31/2011",1,0.95
"App A33","08/31/2011",1,0.97
"App A35","08/31/2011",1,0.98
"App A36","08/31/2011",1,0.98
"App A36","08/31/2011",1,0.991
"App A37","08/31/2011",0.9951,0.98
"App A38","08/31/2011",1,0.98
"App A38","08/31/2011",1,0.991
"App A39","08/31/2011",1,0.98
"App A40","08/31/2011",0.9983,0.98
"App A40","08/31/2011",0.9983,0.991
"App A41","08/31/2011",0.9948,0.98
"App A42","08/31/2011",1,0.98
"App A42","08/31/2011",1,0.991
"App A45","08/31/2011",0.9951,0.98
"App A46","08/31/2011",0.996,0.98
"App A46","08/31/2011",0.996,0.991
"App A47","08/31/2011",1,0.98
"App A48","08/31/2011",1,0.98
"App A48","08/31/2011",1,0.991
"App A49","08/31/2011",0.9951,0.98
"App A50","08/31/2011",1,0.98
"App A50","08/31/2011",1,0.991
"App A51","08/31/2011",0.9948,0.98
"App A52","08/31/2011",1,0.98
"App A52","08/31/2011",1,0.991
"App A53","08/31/2011",0.997,0.98
"App A54","08/31/2011",1,0.98
"App A54","08/31/2011",1,0.991
"App A55","08/31/2011",0.9951,0.98
"App A56","08/31/2011",0.9954,0.98
"App A56","08/31/2011",0.9954,0.991
"App A57","08/31/2011",0.9948,0.98
"App A58","08/31/2011",1,0.98
"App A58","08/31/2011",1,0.991
"App A59","08/31/2011",0.9981,0.98
"App A60","08/31/2011",0.9995,0.98
"App A60","08/31/2011",0.9995,0.991
"App A61","08/31/2011",0.9951,0.98
"App A62","08/31/2011",0.9991,0.98
"App A62","08/31/2011",0.9991,0.991
"App A63","08/31/2011",0.9948,0.98
"App A64","08/31/2011",0.9995,0.98
"App A64","08/31/2011",0.9995,0.991
"App A65","08/31/2011",0.9981,0.98
"App A66","08/31/2011",1,0.98
"App A66","08/31/2011",1,0.991
"App A67","08/31/2011",0.9951,0.98
"App A68","08/31/2011",0.9996,0.98
"App A68","08/31/2011",0.9996,0.991
"App A69","08/31/2011",0.9948,0.98
"App A70","08/31/2011",1,0.98
"App A70","08/31/2011",1,0.991
"App A71","08/31/2011",1,0.98
"App A72","08/31/2011",1,0.98
"App A72","08/31/2011",1,0.991
"App A73","08/31/2011",0.9951,0.98
"App A74","08/31/2011",1,0.98
"App A74","08/31/2011",1,0.991
"App A75","08/31/2011",0.9948,0.98
"App A76","08/31/2011",1,0.98
"App A76","08/31/2011",1,0.991
"App A77","08/31/2011",0.9948,0.98
"App A78","08/31/2011",0.9963,0.98
"App A78","08/31/2011",0.9963,0.991
"App A81","08/31/2011",1,0.98
"App A83","08/31/2011",0,0.99
"App A88","08/31/2011",1,0.99
"App A90","08/31/2011",1,0.98
"App A91","08/31/2011",1,0.95
"App A91","08/31/2011",1,0.97
"App A93","08/31/2011",1,0.98
"App A97","08/31/2011",1,0.95
"App A97","08/31/2011",1,0.97
"App A99","08/31/2011",0.998,0.995
"App A101","08/31/2011",1,0.995
"App A102","08/31/2011",1,0.995
"App A105","08/31/2011",1,0.98
"App A105","08/31/2011",1,0.991
"App A1","07/31/2011",1,
"App A2","07/31/2011",1,0.95
"App A2","07/31/2011",1,0.98
"App A4","07/31/2011",1,0.95
"App A4","07/31/2011",1,0.98
"App A6","07/31/2011",0.98,0.95
"App A6","07/31/2011",0.98,0.97
"App A7","07/31/2011",1,0.96
"App A7","07/31/2011",1,0.98
"App A8","07/31/2011",1,0.98
"App A8","07/31/2011",1,0.991
"App A11","07/31/2011",1,0.98
"App A14","07/31/2011",1,0.98
"App A15","07/31/2011",1,0.98
"App A17","07/31/2011",1,0.95
"App A17","07/31/2011",1,0.97
"App A19","07/31/2011",1,0.95
"App A19","07/31/2011",1,0.97
"App A20","07/31/2011",1,0.95
"App A20","07/31/2011",1,0.97
"App A21","07/31/2011",1,0.95
"App A21","07/31/2011",1,0.98
"App A24","07/31/2011",1,0.95
"App A24","07/31/2011",1,0.97
"App A27","07/31/2011",0.99,0.991
"App A28","07/31/2011",1,0.95
"App A28","07/31/2011",1,0.97
"App A29","07/31/2011",1,0.95
"App A29","07/31/2011",1,0.97
"App A31","07/31/2011",1,0.95
"App A31","07/31/2011",1,0.98
"App A32","07/31/2011",1,0.93
"App A32","07/31/2011",1,0.98
"App A33","07/31/2011",1,0.95
"App A33","07/31/2011",1,0.97
"App A35","07/31/2011",1,0.98
"App A36","07/31/2011",1,0.98
"App A36","07/31/2011",1,0.991
"App A37","07/31/2011",0.9973,0.98
"App A38","07/31/2011",0.9924,0.98
"App A38","07/31/2011",0.9924,0.991
"App A39","07/31/2011",1,0.98
"App A40","07/31/2011",0.9988,0.98
"App A40","07/31/2011",0.9988,0.991
"App A41","07/31/2011",0.9963,0.98
"App A42","07/31/2011",0.993,0.98
"App A42","07/31/2011",0.993,0.991
"App A45","07/31/2011",0.9973,0.98
"App A46","07/31/2011",0.987,0.98
"App A46","07/31/2011",0.987,0.991
"App A47","07/31/2011",1,0.98
"App A48","07/31/2011",0.9988,0.98
"App A48","07/31/2011",0.9988,0.991
"App A49","07/31/2011",0.9973,0.98
"App A50","07/31/2011",0.9924,0.98
"App A50","07/31/2011",0.9924,0.991
"App A51","07/31/2011",0.9963,0.98
"App A52","07/31/2011",0.993,0.98
"App A52","07/31/2011",0.993,0.991
"App A53","07/31/2011",1,0.98
"App A54","07/31/2011",1,0.98
"App A54","07/31/2011",1,0.991
"App A55","07/31/2011",0.9973,0.98
"App A56","07/31/2011",0.987,0.98
"App A56","07/31/2011",0.987,0.991
"App A57","07/31/2011",0.9963,0.98
"App A58","07/31/2011",0.993,0.98
"App A58","07/31/2011",0.993,0.991
"App A59","07/31/2011",1,0.98
"App A60","07/31/2011",1,0.98
"App A60","07/31/2011",1,0.991
"App A61","07/31/2011",0.9973,0.98
"App A62","07/31/2011",0.987,0.98
"App A62","07/31/2011",0.987,0.991
"App A63","07/31/2011",0.9963,0.98
"App A64","07/31/2011",0.993,0.98
"App A64","07/31/2011",0.993,0.991
"App A65","07/31/2011",1,0.98
"App A66","07/31/2011",1,0.98
"App A66","07/31/2011",1,0.991
"App A67","07/31/2011",0.9973,0.98
"App A68","07/31/2011",0.987,0.98
"App A68","07/31/2011",0.987,0.991
"App A69","07/31/2011",0.9963,0.98
"App A70","07/31/2011",0.993,0.98
"App A70","07/31/2011",0.993,0.991
"App A71","07/31/2011",1,0.98
"App A72","07/31/2011",1,0.98
"App A72","07/31/2011",1,0.991
"App A73","07/31/2011",0.9973,0.98
"App A74","07/31/2011",0.9924,0.98
"App A74","07/31/2011",0.9924,0.991
"App A75","07/31/2011",0.9963,0.98
"App A76","07/31/2011",0.993,0.98
"App A76","07/31/2011",0.993,0.991
"App A77","07/31/2011",0.9963,0.98
"App A78","07/31/2011",0.993,0.98
"App A78","07/31/2011",0.993,0.991
"App A81","07/31/2011",1,0.98
"App A83","07/31/2011",1,0.99
"App A88","07/31/2011",1,0.99
"App A90","07/31/2011",1,0.98
"App A91","07/31/2011",1,0.95
"App A91","07/31/2011",1,0.97
"App A93","07/31/2011",1,0.98
"App A97","07/31/2011",1,0.95
"App A97","07/31/2011",1,0.97
"App A99","07/31/2011",0.9958,0.995
"App A101","07/31/2011",1,0.995
"App A102","07/31/2011",1,0.995
"App A105","07/31/2011",1,0.98
"App A105","07/31/2011",1,0.991
"App A1","06/30/2011",1,
"App A2","06/30/2011",1,0.95
"App A2","06/30/2011",1,0.98
"App A4","06/30/2011",1,0.95
"App A4","06/30/2011",1,0.98
"App A6","06/30/2011",1,0.95
"App A6","06/30/2011",1,0.97
"App A7","06/30/2011",1,0.96
"App A7","06/30/2011",1,0.98
"App A8","06/30/2011",1,0.98
"App A8","06/30/2011",1,0.991
"App A11","06/30/2011",1,0.98
"App A14","06/30/2011",1,0.98
"App A15","06/30/2011",1,0.98
"App A17","06/30/2011",1,0.95
"App A17","06/30/2011",1,0.97
"App A19","06/30/2011",1,0.95
"App A19","06/30/2011",1,0.97
"App A20","06/30/2011",1,0.95
"App A20","06/30/2011",1,0.97
"App A21","06/30/2011",1,0.95
"App A21","06/30/2011",1,0.98
"App A24","06/30/2011",1,0.95
"App A24","06/30/2011",1,0.97
"App A27","06/30/2011",0.999,0.991
"App A28","06/30/2011",1,0.95
"App A28","06/30/2011",1,0.97
"App A29","06/30/2011",1,0.95
"App A29","06/30/2011",1,0.97
"App A31","06/30/2011",0.99,0.95
"App A31","06/30/2011",0.99,0.98
"App A32","06/30/2011",1,0.93
"App A32","06/30/2011",1,0.98
"App A33","06/30/2011",1,0.95
"App A33","06/30/2011",1,0.97
"App A35","06/30/2011",1,0.98
"App A36","06/30/2011",1,0.98
"App A36","06/30/2011",1,0.991
"App A37","06/30/2011",0.9857,0.98
"App A38","06/30/2011",0.9959,0.98
"App A38","06/30/2011",0.9959,0.991
"App A39","06/30/2011",0.9985,0.98
"App A40","06/30/2011",0.9926,0.98
"App A40","06/30/2011",0.9926,0.991
"App A41","06/30/2011",0.9859,0.98
"App A42","06/30/2011",0.9961,0.98
"App A42","06/30/2011",0.9961,0.991
"App A45","06/30/2011",0.9798,0.98
"App A46","06/30/2011",0.9959,0.98
"App A46","06/30/2011",0.9959,0.991
"App A47","06/30/2011",1,0.98
"App A48","06/30/2011",0.9962,0.98
"App A48","06/30/2011",0.9962,0.991
"App A49","06/30/2011",0.9857,0.98
"App A50","06/30/2011",0.9959,0.98
"App A50","06/30/2011",0.9959,0.991
"App A51","06/30/2011",0.9859,0.98
"App A52","06/30/2011",0.9961,0.98
"App A52","06/30/2011",0.9961,0.991
"App A53","06/30/2011",1,0.98
"App A54","06/30/2011",0.998,0.98
"App A54","06/30/2011",0.998,0.991
"App A55","06/30/2011",0.9857,0.98
"App A56","06/30/2011",0.9959,0.98
"App A56","06/30/2011",0.9959,0.991
"App A57","06/30/2011",0.9859,0.98
"App A58","06/30/2011",0.9961,0.98
"App A58","06/30/2011",0.9961,0.991
"App A59","06/30/2011",1,0.98
"App A60","06/30/2011",1,0.98
"App A60","06/30/2011",1,0.991
"App A61","06/30/2011",0.9833,0.98
"App A62","06/30/2011",0.9959,0.98
"App A62","06/30/2011",0.9959,0.991
"App A63","06/30/2011",0.9859,0.98
"App A64","06/30/2011",0.9961,0.98
"App A64","06/30/2011",0.9961,0.991
"App A65","06/30/2011",1,0.98
"App A66","06/30/2011",1,0.98
"App A66","06/30/2011",1,0.991
"App A67","06/30/2011",0.9857,0.98
"App A68","06/30/2011",0.9959,0.98
"App A68","06/30/2011",0.9959,0.991
"App A69","06/30/2011",0.9859,0.98
"App A70","06/30/2011",0.9961,0.98
"App A70","06/30/2011",0.9961,0.991
"App A71","06/30/2011",1,0.98
"App A72","06/30/2011",1,0.98
"App A72","06/30/2011",1,0.991
"App A73","06/30/2011",0.9857,0.98
"App A74","06/30/2011",0.9959,0.98
"App A74","06/30/2011",0.9959,0.991
"App A75","06/30/2011",0.9859,0.98
"App A76","06/30/2011",0.9961,0.98
"App A76","06/30/2011",0.9961,0.991
"App A77","06/30/2011",0.9844,0.98
"App A78","06/30/2011",0.9961,0.98
"App A78","06/30/2011",0.9961,0.991
"App A81","06/30/2011",1,0.98
"App A83","06/30/2011",1,0.99
"App A88","06/30/2011",1,0.99
"App A90","06/30/2011",1,0.98
"App A91","06/30/2011",1,0.95
"App A91","06/30/2011",1,0.97
"App A93","06/30/2011",1,0.98
"App A97","06/30/2011",1,0.95
"App A97","06/30/2011",1,0.97
"App A99","06/30/2011",1,0.995
"App A101","06/30/2011",1,0.995
"App A102","06/30/2011",1,0.995
"App A105","06/30/2011",0.999,0.98
"App A105","06/30/2011",0.999,0.991
"App A1","05/31/2011",1,
"App A2","05/31/2011",1,0.95
"App A2","05/31/2011",1,0.98
"App A4","05/31/2011",1,0.95
"App A4","05/31/2011",1,0.98
"App A6","05/31/2011",1,0.95
"App A6","05/31/2011",1,0.97
"App A7","05/31/2011",1,0.96
"App A7","05/31/2011",1,0.98
"App A8","05/31/2011",1,0.98
"App A8","05/31/2011",1,0.991
"App A11","05/31/2011",1,0.98
"App A14","05/31/2011",1,0.98
"App A15","05/31/2011",1,0.98
"App A17","05/31/2011",1,0.95
"App A17","05/31/2011",1,0.97
"App A19","05/31/2011",1,0.95
"App A19","05/31/2011",1,0.97
"App A20","05/31/2011",1,0.95
"App A20","05/31/2011",1,0.97
"App A21","05/31/2011",1,0.95
"App A21","05/31/2011",1,0.98
"App A24","05/31/2011",1,0.95
"App A24","05/31/2011",1,0.97
"App A27","05/31/2011",0.995,0.991
"App A28","05/31/2011",1,0.95
"App A28","05/31/2011",1,0.97
"App A29","05/31/2011",1,0.95
"App A29","05/31/2011",1,0.97
"App A31","05/31/2011",1,0.95
"App A31","05/31/2011",1,0.98
"App A32","05/31/2011",1,0.93
"App A32","05/31/2011",1,0.98
"App A33","05/31/2011",1,0.95
"App A33","05/31/2011",1,0.97
"App A35","05/31/2011",1,0.98
"App A36","05/31/2011",0.9998,0.98
"App A36","05/31/2011",0.9998,0.991
"App A37","05/31/2011",0.9914,0.98
"App A38","05/31/2011",0.9998,0.98
"App A38","05/31/2011",0.9998,0.991
"App A39","05/31/2011",1,0.98
"App A40","05/31/2011",0.9998,0.98
"App A40","05/31/2011",0.9998,0.991
"App A41","05/31/2011",0.9945,0.98
"App A42","05/31/2011",0.9998,0.98
"App A42","05/31/2011",0.9998,0.991
"App A45","05/31/2011",0.9914,0.98
"App A46","05/31/2011",0.9998,0.98
"App A46","05/31/2011",0.9998,0.991
"App A47","05/31/2011",1,0.98
"App A48","05/31/2011",1,0.98
"App A48","05/31/2011",1,0.991
"App A49","05/31/2011",0.994,0.98
"App A50","05/31/2011",1,0.98
"App A50","05/31/2011",1,0.991
"App A51","05/31/2011",0.9945,0.98
"App A52","05/31/2011",1,0.98
"App A52","05/31/2011",1,0.991
"App A53","05/31/2011",0.9975,0.98
"App A54","05/31/2011",0.9998,0.98
"App A54","05/31/2011",0.9998,0.991
"App A55","05/31/2011",0.9914,0.98
"App A56","05/31/2011",0.9963,0.98
"App A56","05/31/2011",0.9963,0.991
"App A57","05/31/2011",0.9945,0.98
"App A58","05/31/2011",0.9963,0.98
"App A58","05/31/2011",0.9963,0.991
"App A59","05/31/2011",1,0.98
"App A60","05/31/2011",0.9998,0.98
"App A60","05/31/2011",0.9998,0.991
"App A61","05/31/2011",0.9914,0.98
"App A62","05/31/2011",0.9998,0.98
"App A62","05/31/2011",0.9998,0.991
"App A63","05/31/2011",0.9945,0.98
"App A64","05/31/2011",0.9998,0.98
"App A64","05/31/2011",0.9998,0.991
"App A65","05/31/2011",1,0.98
"App A66","05/31/2011",0.9998,0.98
"App A66","05/31/2011",0.9998,0.991
"App A67","05/31/2011",0.9914,0.98
"App A68","05/31/2011",0.9998,0.98
"App A68","05/31/2011",0.9998,0.991
"App A69","05/31/2011",0.9945,0.98
"App A70","05/31/2011",0.9998,0.98
"App A70","05/31/2011",0.9998,0.991
"App A71","05/31/2011",1,0.98
"App A72","05/31/2011",1,0.98
"App A72","05/31/2011",1,0.991
"App A73","05/31/2011",0.994,0.98
"App A74","05/31/2011",1,0.98
"App A74","05/31/2011",1,0.991
"App A75","05/31/2011",0.9945,0.98
"App A76","05/31/2011",1,0.98
"App A76","05/31/2011",1,0.991
"App A77","05/31/2011",0.9945,0.98
"App A78","05/31/2011",0.9998,0.98
"App A78","05/31/2011",0.9998,0.991
"App A81","05/31/2011",1,0.98
"App A83","05/31/2011",1,0.99
"App A88","05/31/2011",1,0.99
"App A90","05/31/2011",1,0.98
"App A91","05/31/2011",1,0.95
"App A91","05/31/2011",1,0.97
"App A93","05/31/2011",1,0.98
"App A97","05/31/2011",1,0.95
"App A97","05/31/2011",1,0.97
"App A99","05/31/2011",1,0.995
"App A101","05/31/2011",1,0.995
"App A102","05/31/2011",1,0.995
"App A105","05/31/2011",1,0.98
"App A105","05/31/2011",1,0.991
"App A1","04/30/2011",1,
"App A2","04/30/2011",1,0.95
"App A2","04/30/2011",1,0.98
"App A4","04/30/2011",1,0.95
"App A4","04/30/2011",1,0.98
"App A6","04/30/2011",1,0.95
"App A6","04/30/2011",1,0.97
"App A7","04/30/2011",1,0.96
"App A7","04/30/2011",1,0.98
"App A8","04/30/2011",1,0.98
"App A8","04/30/2011",1,0.991
"App A11","04/30/2011",1,0.98
"App A14","04/30/2011",1,0.98
"App A15","04/30/2011",1,0.98
"App A17","04/30/2011",1,0.95
"App A17","04/30/2011",1,0.97
"App A19","04/30/2011",1,0.95
"App A19","04/30/2011",1,0.97
"App A20","04/30/2011",1,0.95
"App A20","04/30/2011",1,0.97
"App A21","04/30/2011",1,0.95
"App A21","04/30/2011",1,0.98
"App A24","04/30/2011",1,0.95
"App A24","04/30/2011",1,0.97
"App A27","04/30/2011",0.9986,0.991
